unq_id,timestamp,customer_no,location,revenue_per_minute,before
Cust_2019-09-03 14:43:00_no_671,2019-09-03 14:43:00,671,drinks,6,spices
Cust_2019-09-03 14:43:00_no_672,2019-09-03 14:43:00,672,drinks,6,drinks
Cust_2019-09-03 14:43:00_no_673,2019-09-03 14:43:00,673,dairy,5,drinks
Cust_2019-09-03 14:43:00_no_674,2019-09-03 14:43:00,674,fruit,4,dairy
Cust_2019-09-03 14:43:00_no_675,2019-09-03 14:43:00,675,drinks,6,fruit
Cust_2019-09-03 14:43:00_no_676,2019-09-03 14:43:00,676,dairy,5,drinks
Cust_2019-09-03 14:44:00_no_662,2019-09-03 14:44:00,662,fruit,4,dairy
Cust_2019-09-03 14:44:00_no_677,2019-09-03 14:44:00,677,drinks,6,fruit
Cust_2019-09-03 14:44:00_no_678,2019-09-03 14:44:00,678,spices,3,drinks
Cust_2019-09-03 14:44:00_no_679,2019-09-03 14:44:00,679,dairy,5,spices
Cust_2019-09-03 14:44:00_no_680,2019-09-03 14:44:00,680,spices,3,dairy
Cust_2019-09-03 14:45:00_no_651,2019-09-03 14:45:00,651,checkout,0,spices
Cust_2019-09-03 14:45:00_no_667,2019-09-03 14:45:00,667,drinks,6,checkout
Cust_2019-09-03 14:45:00_no_672,2019-09-03 14:45:00,672,spices,3,drinks
Cust_2019-09-03 14:45:00_no_677,2019-09-03 14:45:00,677,checkout,0,spices
Cust_2019-09-03 14:45:00_no_678,2019-09-03 14:45:00,678,dairy,5,checkout
Cust_2019-09-03 14:45:00_no_681,2019-09-03 14:45:00,681,spices,3,dairy
Cust_2019-09-03 14:45:00_no_682,2019-09-03 14:45:00,682,fruit,4,spices
Cust_2019-09-03 14:45:00_no_683,2019-09-03 14:45:00,683,spices,3,fruit
Cust_2019-09-03 14:45:00_no_684,2019-09-03 14:45:00,684,spices,3,spices
Cust_2019-09-03 14:45:00_no_685,2019-09-03 14:45:00,685,dairy,5,spices
Cust_2019-09-03 14:45:00_no_686,2019-09-03 14:45:00,686,drinks,6,dairy
Cust_2019-09-03 14:46:00_no_662,2019-09-03 14:46:00,662,checkout,0,drinks
Cust_2019-09-03 14:46:00_no_663,2019-09-03 14:46:00,663,checkout,0,checkout
Cust_2019-09-03 14:46:00_no_667,2019-09-03 14:46:00,667,spices,3,checkout
Cust_2019-09-03 14:46:00_no_672,2019-09-03 14:46:00,672,checkout,0,spices
Cust_2019-09-03 14:46:00_no_674,2019-09-03 14:46:00,674,drinks,6,checkout
Cust_2019-09-03 14:46:00_no_675,2019-09-03 14:46:00,675,checkout,0,drinks
Cust_2019-09-03 14:46:00_no_680,2019-09-03 14:46:00,680,dairy,5,checkout
Cust_2019-09-03 14:46:00_no_681,2019-09-03 14:46:00,681,drinks,6,dairy
Cust_2019-09-03 14:46:00_no_683,2019-09-03 14:46:00,683,drinks,6,drinks
Cust_2019-09-03 14:46:00_no_684,2019-09-03 14:46:00,684,dairy,5,drinks
Cust_2019-09-03 14:46:00_no_686,2019-09-03 14:46:00,686,fruit,4,dairy
Cust_2019-09-03 14:46:00_no_687,2019-09-03 14:46:00,687,spices,3,fruit
Cust_2019-09-03 14:46:00_no_688,2019-09-03 14:46:00,688,fruit,4,spices
Cust_2019-09-03 14:46:00_no_689,2019-09-03 14:46:00,689,spices,3,fruit
Cust_2019-09-03 14:47:00_no_667,2019-09-03 14:47:00,667,drinks,6,spices
Cust_2019-09-03 14:47:00_no_671,2019-09-03 14:47:00,671,checkout,0,drinks
Cust_2019-09-03 14:47:00_no_673,2019-09-03 14:47:00,673,spices,3,checkout
Cust_2019-09-03 14:47:00_no_674,2019-09-03 14:47:00,674,spices,3,spices
Cust_2019-09-03 14:47:00_no_679,2019-09-03 14:47:00,679,spices,3,spices
Cust_2019-09-03 14:47:00_no_683,2019-09-03 14:47:00,683,checkout,0,spices
Cust_2019-09-03 14:47:00_no_687,2019-09-03 14:47:00,687,fruit,4,checkout
Cust_2019-09-03 14:47:00_no_689,2019-09-03 14:47:00,689,dairy,5,fruit
Cust_2019-09-03 14:48:00_no_666,2019-09-03 14:48:00,666,drinks,6,dairy
Cust_2019-09-03 14:48:00_no_667,2019-09-03 14:48:00,667,checkout,0,drinks
Cust_2019-09-03 14:48:00_no_673,2019-09-03 14:48:00,673,checkout,0,checkout
Cust_2019-09-03 14:48:00_no_674,2019-09-03 14:48:00,674,checkout,0,checkout
Cust_2019-09-03 14:48:00_no_676,2019-09-03 14:48:00,676,checkout,0,checkout
Cust_2019-09-03 14:48:00_no_679,2019-09-03 14:48:00,679,checkout,0,checkout
Cust_2019-09-03 14:48:00_no_686,2019-09-03 14:48:00,686,checkout,0,checkout
Cust_2019-09-03 14:48:00_no_687,2019-09-03 14:48:00,687,checkout,0,checkout
Cust_2019-09-03 14:49:00_no_681,2019-09-03 14:49:00,681,checkout,0,checkout
Cust_2019-09-03 14:49:00_no_684,2019-09-03 14:49:00,684,drinks,6,checkout
Cust_2019-09-03 14:49:00_no_688,2019-09-03 14:49:00,688,checkout,0,drinks
Cust_2019-09-03 14:50:00_no_680,2019-09-03 14:50:00,680,checkout,0,checkout
Cust_2019-09-03 14:50:00_no_684,2019-09-03 14:50:00,684,checkout,0,checkout
Cust_2019-09-03 14:50:00_no_690,2019-09-03 14:50:00,690,spices,3,checkout
Cust_2019-09-03 14:50:00_no_691,2019-09-03 14:50:00,691,spices,3,spices
Cust_2019-09-03 14:51:00_no_666,2019-09-03 14:51:00,666,fruit,4,spices
Cust_2019-09-03 14:51:00_no_682,2019-09-03 14:51:00,682,checkout,0,fruit
Cust_2019-09-03 14:51:00_no_685,2019-09-03 14:51:00,685,checkout,0,checkout
Cust_2019-09-03 14:51:00_no_689,2019-09-03 14:51:00,689,checkout,0,checkout
Cust_2019-09-03 14:51:00_no_690,2019-09-03 14:51:00,690,dairy,5,checkout
Cust_2019-09-03 14:51:00_no_692,2019-09-03 14:51:00,692,fruit,4,dairy
Cust_2019-09-03 14:51:00_no_693,2019-09-03 14:51:00,693,fruit,4,fruit
Cust_2019-09-03 14:51:00_no_694,2019-09-03 14:51:00,694,fruit,4,fruit
Cust_2019-09-03 14:51:00_no_695,2019-09-03 14:51:00,695,dairy,5,fruit
Cust_2019-09-03 14:52:00_no_666,2019-09-03 14:52:00,666,dairy,5,dairy
Cust_2019-09-03 14:52:00_no_678,2019-09-03 14:52:00,678,drinks,6,dairy
Cust_2019-09-03 14:52:00_no_691,2019-09-03 14:52:00,691,drinks,6,drinks
Cust_2019-09-03 14:52:00_no_695,2019-09-03 14:52:00,695,checkout,0,drinks
Cust_2019-09-03 14:52:00_no_696,2019-09-03 14:52:00,696,drinks,6,checkout
Cust_2019-09-03 14:52:00_no_697,2019-09-03 14:52:00,697,fruit,4,drinks
Cust_2019-09-03 14:52:00_no_698,2019-09-03 14:52:00,698,fruit,4,fruit
Cust_2019-09-03 14:52:00_no_699,2019-09-03 14:52:00,699,spices,3,fruit
Cust_2019-09-03 14:52:00_no_700,2019-09-03 14:52:00,700,dairy,5,spices
Cust_2019-09-03 14:52:00_no_701,2019-09-03 14:52:00,701,dairy,5,dairy
Cust_2019-09-03 14:52:00_no_702,2019-09-03 14:52:00,702,drinks,6,dairy
Cust_2019-09-03 14:53:00_no_678,2019-09-03 14:53:00,678,checkout,0,drinks
Cust_2019-09-03 14:53:00_no_696,2019-09-03 14:53:00,696,checkout,0,checkout
Cust_2019-09-03 14:53:00_no_698,2019-09-03 14:53:00,698,checkout,0,checkout
Cust_2019-09-03 14:53:00_no_699,2019-09-03 14:53:00,699,checkout,0,checkout
Cust_2019-09-03 14:54:00_no_666,2019-09-03 14:54:00,666,drinks,6,checkout
Cust_2019-09-03 14:54:00_no_697,2019-09-03 14:54:00,697,checkout,0,drinks
Cust_2019-09-03 14:54:00_no_700,2019-09-03 14:54:00,700,checkout,0,checkout
Cust_2019-09-03 14:55:00_no_694,2019-09-03 14:55:00,694,checkout,0,checkout
Cust_2019-09-03 14:55:00_no_703,2019-09-03 14:55:00,703,fruit,4,checkout
Cust_2019-09-03 14:55:00_no_704,2019-09-03 14:55:00,704,spices,3,fruit
Cust_2019-09-03 14:56:00_no_691,2019-09-03 14:56:00,691,checkout,0,spices
Cust_2019-09-03 14:56:00_no_692,2019-09-03 14:56:00,692,checkout,0,checkout
Cust_2019-09-03 14:56:00_no_703,2019-09-03 14:56:00,703,dairy,5,checkout
Cust_2019-09-03 14:57:00_no_690,2019-09-03 14:57:00,690,checkout,0,dairy
Cust_2019-09-03 14:59:00_no_693,2019-09-03 14:59:00,693,dairy,5,checkout
Cust_2019-09-03 14:59:00_no_703,2019-09-03 14:59:00,703,checkout,0,dairy
Cust_2019-09-03 14:59:00_no_704,2019-09-03 14:59:00,704,fruit,4,checkout
Cust_2019-09-03 15:00:00_no_702,2019-09-03 15:00:00,702,fruit,4,fruit
Cust_2019-09-03 15:00:00_no_704,2019-09-03 15:00:00,704,checkout,0,fruit
Cust_2019-09-03 15:00:00_no_705,2019-09-03 15:00:00,705,spices,3,checkout
Cust_2019-09-03 15:01:00_no_666,2019-09-03 15:01:00,666,fruit,4,spices
Cust_2019-09-03 15:01:00_no_702,2019-09-03 15:01:00,702,dairy,5,fruit
Cust_2019-09-03 15:01:00_no_705,2019-09-03 15:01:00,705,drinks,6,dairy
Cust_2019-09-03 15:03:00_no_701,2019-09-03 15:03:00,701,checkout,0,drinks
Cust_2019-09-03 15:03:00_no_706,2019-09-03 15:03:00,706,fruit,4,checkout
Cust_2019-09-03 15:03:00_no_707,2019-09-03 15:03:00,707,fruit,4,fruit
Cust_2019-09-03 15:04:00_no_693,2019-09-03 15:04:00,693,spices,3,fruit
Cust_2019-09-03 15:04:00_no_702,2019-09-03 15:04:00,702,checkout,0,spices
Cust_2019-09-03 15:04:00_no_705,2019-09-03 15:04:00,705,checkout,0,checkout
Cust_2019-09-03 15:04:00_no_706,2019-09-03 15:04:00,706,checkout,0,checkout
Cust_2019-09-03 15:06:00_no_693,2019-09-03 15:06:00,693,fruit,4,checkout
Cust_2019-09-03 15:06:00_no_707,2019-09-03 15:06:00,707,dairy,5,fruit
Cust_2019-09-03 15:06:00_no_708,2019-09-03 15:06:00,708,dairy,5,dairy
Cust_2019-09-03 15:06:00_no_709,2019-09-03 15:06:00,709,fruit,4,dairy
Cust_2019-09-03 15:06:00_no_710,2019-09-03 15:06:00,710,spices,3,fruit
Cust_2019-09-03 15:07:00_no_693,2019-09-03 15:07:00,693,checkout,0,spices
Cust_2019-09-03 15:07:00_no_709,2019-09-03 15:07:00,709,drinks,6,checkout
Cust_2019-09-03 15:07:00_no_711,2019-09-03 15:07:00,711,dairy,5,drinks
Cust_2019-09-03 15:07:00_no_712,2019-09-03 15:07:00,712,fruit,4,dairy
Cust_2019-09-03 15:08:00_no_709,2019-09-03 15:08:00,709,checkout,0,fruit
Cust_2019-09-03 15:08:00_no_713,2019-09-03 15:08:00,713,fruit,4,checkout
Cust_2019-09-03 15:08:00_no_714,2019-09-03 15:08:00,714,fruit,4,fruit
Cust_2019-09-03 15:08:00_no_715,2019-09-03 15:08:00,715,fruit,4,fruit
Cust_2019-09-03 15:08:00_no_716,2019-09-03 15:08:00,716,fruit,4,fruit
Cust_2019-09-03 15:09:00_no_666,2019-09-03 15:09:00,666,checkout,0,fruit
Cust_2019-09-03 15:09:00_no_710,2019-09-03 15:09:00,710,drinks,6,checkout
Cust_2019-09-03 15:09:00_no_714,2019-09-03 15:09:00,714,drinks,6,drinks
Cust_2019-09-03 15:10:00_no_708,2019-09-03 15:10:00,708,drinks,6,drinks
Cust_2019-09-03 15:10:00_no_712,2019-09-03 15:10:00,712,drinks,6,drinks
Cust_2019-09-03 15:10:00_no_713,2019-09-03 15:10:00,713,checkout,0,drinks
Cust_2019-09-03 15:10:00_no_714,2019-09-03 15:10:00,714,fruit,4,checkout
Cust_2019-09-03 15:10:00_no_717,2019-09-03 15:10:00,717,drinks,6,fruit
Cust_2019-09-03 15:10:00_no_718,2019-09-03 15:10:00,718,fruit,4,drinks
Cust_2019-09-03 15:11:00_no_710,2019-09-03 15:11:00,710,fruit,4,fruit
Cust_2019-09-03 15:11:00_no_715,2019-09-03 15:11:00,715,checkout,0,fruit
Cust_2019-09-03 15:11:00_no_716,2019-09-03 15:11:00,716,dairy,5,checkout
Cust_2019-09-03 15:11:00_no_718,2019-09-03 15:11:00,718,dairy,5,dairy
Cust_2019-09-03 15:11:00_no_719,2019-09-03 15:11:00,719,dairy,5,dairy
Cust_2019-09-03 15:12:00_no_710,2019-09-03 15:12:00,710,checkout,0,dairy
Cust_2019-09-03 15:12:00_no_712,2019-09-03 15:12:00,712,fruit,4,checkout
Cust_2019-09-03 15:12:00_no_714,2019-09-03 15:12:00,714,checkout,0,fruit
Cust_2019-09-03 15:12:00_no_720,2019-09-03 15:12:00,720,dairy,5,checkout
Cust_2019-09-03 15:12:00_no_721,2019-09-03 15:12:00,721,fruit,4,dairy
Cust_2019-09-03 15:13:00_no_717,2019-09-03 15:13:00,717,checkout,0,fruit
Cust_2019-09-03 15:13:00_no_721,2019-09-03 15:13:00,721,dairy,5,checkout
Cust_2019-09-03 15:14:00_no_708,2019-09-03 15:14:00,708,spices,3,dairy
Cust_2019-09-03 15:14:00_no_712,2019-09-03 15:14:00,712,dairy,5,spices
Cust_2019-09-03 15:14:00_no_722,2019-09-03 15:14:00,722,dairy,5,dairy
Cust_2019-09-03 15:14:00_no_723,2019-09-03 15:14:00,723,fruit,4,dairy
Cust_2019-09-03 15:15:00_no_708,2019-09-03 15:15:00,708,dairy,5,fruit
Cust_2019-09-03 15:15:00_no_724,2019-09-03 15:15:00,724,fruit,4,dairy
Cust_2019-09-03 15:15:00_no_725,2019-09-03 15:15:00,725,fruit,4,fruit
Cust_2019-09-03 15:15:00_no_726,2019-09-03 15:15:00,726,dairy,5,fruit
Cust_2019-09-03 15:15:00_no_727,2019-09-03 15:15:00,727,dairy,5,dairy
Cust_2019-09-03 15:16:00_no_708,2019-09-03 15:16:00,708,drinks,6,dairy
Cust_2019-09-03 15:16:00_no_711,2019-09-03 15:16:00,711,checkout,0,drinks
Cust_2019-09-03 15:16:00_no_720,2019-09-03 15:16:00,720,fruit,4,checkout
Cust_2019-09-03 15:16:00_no_728,2019-09-03 15:16:00,728,dairy,5,fruit
Cust_2019-09-03 15:16:00_no_729,2019-09-03 15:16:00,729,drinks,6,dairy
Cust_2019-09-03 15:16:00_no_730,2019-09-03 15:16:00,730,spices,3,drinks
Cust_2019-09-03 15:17:00_no_720,2019-09-03 15:17:00,720,drinks,6,spices
Cust_2019-09-03 15:17:00_no_723,2019-09-03 15:17:00,723,checkout,0,drinks
Cust_2019-09-03 15:17:00_no_725,2019-09-03 15:17:00,725,checkout,0,checkout
Cust_2019-09-03 15:17:00_no_728,2019-09-03 15:17:00,728,fruit,4,checkout
Cust_2019-09-03 15:18:00_no_707,2019-09-03 15:18:00,707,spices,3,fruit
Cust_2019-09-03 15:18:00_no_721,2019-09-03 15:18:00,721,drinks,6,spices
Cust_2019-09-03 15:18:00_no_728,2019-09-03 15:18:00,728,checkout,0,drinks
Cust_2019-09-03 15:18:00_no_730,2019-09-03 15:18:00,730,dairy,5,checkout
Cust_2019-09-03 15:18:00_no_731,2019-09-03 15:18:00,731,fruit,4,dairy
Cust_2019-09-03 15:18:00_no_732,2019-09-03 15:18:00,732,fruit,4,fruit
Cust_2019-09-03 15:19:00_no_707,2019-09-03 15:19:00,707,fruit,4,fruit
Cust_2019-09-03 15:19:00_no_708,2019-09-03 15:19:00,708,fruit,4,fruit
Cust_2019-09-03 15:19:00_no_718,2019-09-03 15:19:00,718,checkout,0,fruit
Cust_2019-09-03 15:19:00_no_720,2019-09-03 15:19:00,720,checkout,0,checkout
Cust_2019-09-03 15:19:00_no_722,2019-09-03 15:19:00,722,checkout,0,checkout
Cust_2019-09-03 15:19:00_no_724,2019-09-03 15:19:00,724,checkout,0,checkout
Cust_2019-09-03 15:19:00_no_726,2019-09-03 15:19:00,726,spices,3,checkout
Cust_2019-09-03 15:19:00_no_729,2019-09-03 15:19:00,729,fruit,4,spices
Cust_2019-09-03 15:19:00_no_730,2019-09-03 15:19:00,730,fruit,4,fruit
Cust_2019-09-03 15:19:00_no_731,2019-09-03 15:19:00,731,checkout,0,fruit
Cust_2019-09-03 15:20:00_no_708,2019-09-03 15:20:00,708,drinks,6,checkout
Cust_2019-09-03 15:20:00_no_712,2019-09-03 15:20:00,712,fruit,4,drinks
Cust_2019-09-03 15:20:00_no_719,2019-09-03 15:20:00,719,drinks,6,fruit
Cust_2019-09-03 15:20:00_no_727,2019-09-03 15:20:00,727,fruit,4,drinks
Cust_2019-09-03 15:20:00_no_733,2019-09-03 15:20:00,733,fruit,4,fruit
Cust_2019-09-03 15:20:00_no_734,2019-09-03 15:20:00,734,dairy,5,fruit
Cust_2019-09-03 15:20:00_no_735,2019-09-03 15:20:00,735,dairy,5,dairy
Cust_2019-09-03 15:20:00_no_736,2019-09-03 15:20:00,736,dairy,5,dairy
Cust_2019-09-03 15:20:00_no_737,2019-09-03 15:20:00,737,fruit,4,dairy
Cust_2019-09-03 15:21:00_no_707,2019-09-03 15:21:00,707,checkout,0,fruit
Cust_2019-09-03 15:21:00_no_721,2019-09-03 15:21:00,721,checkout,0,checkout
Cust_2019-09-03 15:21:00_no_726,2019-09-03 15:21:00,726,checkout,0,checkout
Cust_2019-09-03 15:21:00_no_729,2019-09-03 15:21:00,729,drinks,6,checkout
Cust_2019-09-03 15:21:00_no_735,2019-09-03 15:21:00,735,checkout,0,drinks
Cust_2019-09-03 15:22:00_no_708,2019-09-03 15:22:00,708,checkout,0,checkout
Cust_2019-09-03 15:22:00_no_712,2019-09-03 15:22:00,712,checkout,0,checkout
Cust_2019-09-03 15:22:00_no_719,2019-09-03 15:22:00,719,spices,3,checkout
Cust_2019-09-03 15:22:00_no_727,2019-09-03 15:22:00,727,checkout,0,spices
Cust_2019-09-03 15:22:00_no_732,2019-09-03 15:22:00,732,spices,3,checkout
Cust_2019-09-03 15:22:00_no_733,2019-09-03 15:22:00,733,checkout,0,spices
Cust_2019-09-03 15:23:00_no_719,2019-09-03 15:23:00,719,dairy,5,checkout
Cust_2019-09-03 15:23:00_no_730,2019-09-03 15:23:00,730,checkout,0,dairy
Cust_2019-09-03 15:23:00_no_732,2019-09-03 15:23:00,732,dairy,5,checkout
Cust_2019-09-03 15:23:00_no_737,2019-09-03 15:23:00,737,dairy,5,dairy
Cust_2019-09-03 15:23:00_no_738,2019-09-03 15:23:00,738,dairy,5,dairy
Cust_2019-09-03 15:23:00_no_739,2019-09-03 15:23:00,739,fruit,4,dairy
Cust_2019-09-03 15:23:00_no_740,2019-09-03 15:23:00,740,dairy,5,fruit
Cust_2019-09-03 15:23:00_no_741,2019-09-03 15:23:00,741,spices,3,dairy
Cust_2019-09-03 15:24:00_no_716,2019-09-03 15:24:00,716,checkout,0,spices
Cust_2019-09-03 15:24:00_no_740,2019-09-03 15:24:00,740,checkout,0,checkout
Cust_2019-09-03 15:24:00_no_742,2019-09-03 15:24:00,742,dairy,5,checkout
Cust_2019-09-03 15:24:00_no_743,2019-09-03 15:24:00,743,fruit,4,dairy
Cust_2019-09-03 15:25:00_no_743,2019-09-03 15:25:00,743,checkout,0,fruit
Cust_2019-09-03 15:26:00_no_729,2019-09-03 15:26:00,729,spices,3,checkout
Cust_2019-09-03 15:26:00_no_732,2019-09-03 15:26:00,732,checkout,0,spices
Cust_2019-09-03 15:26:00_no_739,2019-09-03 15:26:00,739,checkout,0,checkout
Cust_2019-09-03 15:26:00_no_741,2019-09-03 15:26:00,741,checkout,0,checkout
Cust_2019-09-03 15:27:00_no_742,2019-09-03 15:27:00,742,fruit,4,checkout
Cust_2019-09-03 15:27:00_no_744,2019-09-03 15:27:00,744,fruit,4,fruit
Cust_2019-09-03 15:28:00_no_719,2019-09-03 15:28:00,719,checkout,0,fruit
Cust_2019-09-03 15:28:00_no_734,2019-09-03 15:28:00,734,checkout,0,checkout
Cust_2019-09-03 15:28:00_no_744,2019-09-03 15:28:00,744,checkout,0,checkout
Cust_2019-09-03 15:28:00_no_745,2019-09-03 15:28:00,745,fruit,4,checkout
Cust_2019-09-03 15:29:00_no_729,2019-09-03 15:29:00,729,drinks,6,fruit
Cust_2019-09-03 15:29:00_no_737,2019-09-03 15:29:00,737,checkout,0,drinks
Cust_2019-09-03 15:29:00_no_746,2019-09-03 15:29:00,746,fruit,4,checkout
Cust_2019-09-03 15:30:00_no_736,2019-09-03 15:30:00,736,spices,3,fruit
Cust_2019-09-03 15:30:00_no_745,2019-09-03 15:30:00,745,drinks,6,spices
Cust_2019-09-03 15:30:00_no_746,2019-09-03 15:30:00,746,dairy,5,drinks
Cust_2019-09-03 15:31:00_no_729,2019-09-03 15:31:00,729,checkout,0,dairy
Cust_2019-09-03 15:31:00_no_736,2019-09-03 15:31:00,736,checkout,0,checkout
Cust_2019-09-03 15:31:00_no_742,2019-09-03 15:31:00,742,drinks,6,checkout
Cust_2019-09-03 15:32:00_no_745,2019-09-03 15:32:00,745,checkout,0,drinks
Cust_2019-09-03 15:32:00_no_746,2019-09-03 15:32:00,746,spices,3,checkout
Cust_2019-09-03 15:33:00_no_746,2019-09-03 15:33:00,746,dairy,5,spices
Cust_2019-09-03 15:34:00_no_738,2019-09-03 15:34:00,738,fruit,4,dairy
Cust_2019-09-03 15:34:00_no_747,2019-09-03 15:34:00,747,dairy,5,fruit
Cust_2019-09-03 15:34:00_no_748,2019-09-03 15:34:00,748,fruit,4,dairy
Cust_2019-09-03 15:34:00_no_749,2019-09-03 15:34:00,749,fruit,4,fruit
Cust_2019-09-03 15:35:00_no_738,2019-09-03 15:35:00,738,checkout,0,fruit
Cust_2019-09-03 15:36:00_no_742,2019-09-03 15:36:00,742,spices,3,checkout
Cust_2019-09-03 15:36:00_no_746,2019-09-03 15:36:00,746,fruit,4,spices
Cust_2019-09-03 15:36:00_no_748,2019-09-03 15:36:00,748,checkout,0,fruit
Cust_2019-09-03 15:36:00_no_749,2019-09-03 15:36:00,749,checkout,0,checkout
Cust_2019-09-03 15:37:00_no_742,2019-09-03 15:37:00,742,dairy,5,checkout
Cust_2019-09-03 15:37:00_no_747,2019-09-03 15:37:00,747,drinks,6,dairy
Cust_2019-09-03 15:39:00_no_746,2019-09-03 15:39:00,746,dairy,5,drinks
Cust_2019-09-03 15:39:00_no_747,2019-09-03 15:39:00,747,checkout,0,dairy
Cust_2019-09-03 15:40:00_no_742,2019-09-03 15:40:00,742,spices,3,checkout
Cust_2019-09-03 15:41:00_no_750,2019-09-03 15:41:00,750,drinks,6,spices
Cust_2019-09-03 15:41:00_no_751,2019-09-03 15:41:00,751,fruit,4,drinks
Cust_2019-09-03 15:42:00_no_742,2019-09-03 15:42:00,742,checkout,0,fruit
Cust_2019-09-03 15:42:00_no_751,2019-09-03 15:42:00,751,dairy,5,checkout
Cust_2019-09-03 15:43:00_no_750,2019-09-03 15:43:00,750,fruit,4,dairy
Cust_2019-09-03 15:43:00_no_752,2019-09-03 15:43:00,752,dairy,5,fruit
Cust_2019-09-03 15:44:00_no_752,2019-09-03 15:44:00,752,fruit,4,dairy
Cust_2019-09-03 15:45:00_no_750,2019-09-03 15:45:00,750,spices,3,fruit
Cust_2019-09-03 15:46:00_no_746,2019-09-03 15:46:00,746,checkout,0,spices
Cust_2019-09-03 15:46:00_no_753,2019-09-03 15:46:00,753,drinks,6,checkout
Cust_2019-09-03 15:46:00_no_754,2019-09-03 15:46:00,754,dairy,5,drinks
Cust_2019-09-03 15:46:00_no_755,2019-09-03 15:46:00,755,dairy,5,dairy
Cust_2019-09-03 15:47:00_no_755,2019-09-03 15:47:00,755,checkout,0,dairy
Cust_2019-09-03 15:48:00_no_750,2019-09-03 15:48:00,750,checkout,0,checkout
Cust_2019-09-03 15:48:00_no_753,2019-09-03 15:48:00,753,checkout,0,checkout
Cust_2019-09-03 15:48:00_no_754,2019-09-03 15:48:00,754,fruit,4,checkout
Cust_2019-09-03 15:49:00_no_756,2019-09-03 15:49:00,756,dairy,5,fruit
Cust_2019-09-03 15:49:00_no_757,2019-09-03 15:49:00,757,dairy,5,dairy
Cust_2019-09-03 15:49:00_no_758,2019-09-03 15:49:00,758,dairy,5,dairy
Cust_2019-09-03 15:49:00_no_759,2019-09-03 15:49:00,759,fruit,4,dairy
Cust_2019-09-03 15:50:00_no_754,2019-09-03 15:50:00,754,checkout,0,fruit
Cust_2019-09-03 15:50:00_no_760,2019-09-03 15:50:00,760,fruit,4,checkout
Cust_2019-09-03 15:50:00_no_761,2019-09-03 15:50:00,761,fruit,4,fruit
Cust_2019-09-03 15:50:00_no_762,2019-09-03 15:50:00,762,fruit,4,fruit
Cust_2019-09-03 15:50:00_no_763,2019-09-03 15:50:00,763,drinks,6,fruit
Cust_2019-09-03 15:50:00_no_764,2019-09-03 15:50:00,764,dairy,5,drinks
Cust_2019-09-03 15:51:00_no_762,2019-09-03 15:51:00,762,checkout,0,dairy
Cust_2019-09-03 15:51:00_no_763,2019-09-03 15:51:00,763,checkout,0,checkout
Cust_2019-09-03 15:52:00_no_752,2019-09-03 15:52:00,752,spices,3,checkout
Cust_2019-09-03 15:52:00_no_758,2019-09-03 15:52:00,758,checkout,0,spices
Cust_2019-09-03 15:52:00_no_760,2019-09-03 15:52:00,760,checkout,0,checkout
Cust_2019-09-03 15:52:00_no_761,2019-09-03 15:52:00,761,checkout,0,checkout
Cust_2019-09-03 15:52:00_no_765,2019-09-03 15:52:00,765,fruit,4,checkout
Cust_2019-09-03 15:52:00_no_766,2019-09-03 15:52:00,766,spices,3,fruit
Cust_2019-09-03 15:52:00_no_767,2019-09-03 15:52:00,767,fruit,4,spices
Cust_2019-09-03 15:53:00_no_756,2019-09-03 15:53:00,756,checkout,0,fruit
Cust_2019-09-03 15:53:00_no_757,2019-09-03 15:53:00,757,checkout,0,checkout
Cust_2019-09-03 15:53:00_no_765,2019-09-03 15:53:00,765,checkout,0,checkout
Cust_2019-09-03 15:54:00_no_751,2019-09-03 15:54:00,751,drinks,6,checkout
Cust_2019-09-03 15:54:00_no_752,2019-09-03 15:54:00,752,checkout,0,drinks
Cust_2019-09-03 15:54:00_no_759,2019-09-03 15:54:00,759,checkout,0,checkout
Cust_2019-09-03 15:54:00_no_766,2019-09-03 15:54:00,766,dairy,5,checkout
Cust_2019-09-03 15:54:00_no_768,2019-09-03 15:54:00,768,dairy,5,dairy
Cust_2019-09-03 15:54:00_no_769,2019-09-03 15:54:00,769,fruit,4,dairy
Cust_2019-09-03 15:54:00_no_770,2019-09-03 15:54:00,770,fruit,4,fruit
Cust_2019-09-03 15:55:00_no_766,2019-09-03 15:55:00,766,fruit,4,fruit
Cust_2019-09-03 15:55:00_no_767,2019-09-03 15:55:00,767,dairy,5,fruit
Cust_2019-09-03 15:55:00_no_768,2019-09-03 15:55:00,768,checkout,0,dairy
Cust_2019-09-03 15:55:00_no_770,2019-09-03 15:55:00,770,checkout,0,checkout
Cust_2019-09-03 15:55:00_no_771,2019-09-03 15:55:00,771,fruit,4,checkout
Cust_2019-09-03 15:56:00_no_751,2019-09-03 15:56:00,751,checkout,0,fruit
Cust_2019-09-03 15:56:00_no_767,2019-09-03 15:56:00,767,checkout,0,checkout
Cust_2019-09-03 15:56:00_no_772,2019-09-03 15:56:00,772,drinks,6,checkout
Cust_2019-09-03 15:56:00_no_773,2019-09-03 15:56:00,773,fruit,4,drinks
Cust_2019-09-03 15:57:00_no_769,2019-09-03 15:57:00,769,checkout,0,fruit
Cust_2019-09-03 15:57:00_no_772,2019-09-03 15:57:00,772,spices,3,checkout
Cust_2019-09-03 15:57:00_no_774,2019-09-03 15:57:00,774,fruit,4,spices
